 RespId,Q27_1,Q27_2,Q27_3,Q27_4,Q27_5,Q27_6,Q27_7,Q27_8,Q27_9,Q27_10
470143,,,,,,,,,,
470144,,,,,,,,,,
470145,,,,,,,,,,
470146,,,,,,,,,,
470147,,,,,,,,,,
470148,,,,,,,,,,
470149,,,,,,,,,,
470151,,,,,,,,,,
470152,,,,,,,,,,
470154,,,,,,,,,,
470158,,,,,,,,,,
470159,,,,,,,,,,
470160,,,,,,,,,,
470162,,,,,,,,,,
470163,,,,,,,,,,
470164,,,,,,,,,,
470165,,,,,,,,,,
470167,,,,,,,,,,
470168,,,,,,,,,,
470169,,,,,,,,,,
480183,Agree,,Agree,Agree,,,Agree,Agree,,
470172,,,,,,,,,,
470174,,,,,,,,,,
470175,,,,,,,,,,
470177,,,,,Agree,,,,,
470179,,,,,,,,,,
470180,,,,,,,,,,
470181,,,,,,,,,,
470182,,,,,,,,,,
470183,,,,,,,,,,
470184,,,,,,,,,,
470186,,,,,,,,,,
470187,,,,,,,,,,
470188,,,,,,,,,,
470189,,Agree,Agree,Agree,,,Agree,,,
470190,,,,,,,,,,
470191,,,,,,,,,,
470193,,,,,,,,,,
470196,,,,,,,,,,
470198,,,,,,,,,,
470200,,,,,,,,,,
470201,,,,,,,,,,
470205,,,,,,,,,,
470206,,,,,,,,,,
470207,,,,,,,,,,
470208,,,,,,,,,,
480222,,,Agree,,,,,,,
470212,,,,,,,,,,
470213,,,,,,,,,,
470214,,,,,,,,,,
470215,,,,,,,,,,
480230,,,,,,,,,,
470216,,,,,,,,,,
470217,,,,,,,,,,
470218,Agree,,Agree,Agree,,,Agree,Agree,Agree,Agree
470219,,,,,,,,,,
470220,,,,,,,,,,
470222,,,,,,,,,,
470225,,,,,,,,,,
470228,,,,,,,,,,
470229,,,,,,,,,,
470230,,,,,,,,,,
470232,,,,,,,,,,Agree
470233,,,,,,,,,,
470235,,,,,,,,,,
470237,,,Agree,,,,,,,
470238,,,,,,,,,Agree,
470239,,,,,,,,,,Agree
470241,,,,,,,,Agree,,
470242,,,,,,,,,,
470243,,,,,,,,,,
470246,,,,,,,,,,Agree
470247,,,,,,,,,,
470248,,,,,,,,,,
470250,,,,,,,,,,
470251,,,,,,,,,,
470255,,,,,,,,,,
480273,,,,,,,,,,
470256,,,,,,,,,,
470257,,,,,,,,,,
470259,,,,,,,,,,
470260,,,,,,,,,,
470262,,,,,,,,,,
470266,,,,,,,,,,
470267,,,,,,,,,,
470268,,,,,,,,,,
470270,,,,,,,,,,
470271,,,,,,,,,,
470272,,,,,,,,,,
470273,,,,,,,,,,
480292,,,,,,,,,,
470274,,Agree,Agree,Agree,,,,,,
470275,,,,,,,,,,
470276,,,,,,,,,,
480296,,,,,,,,,,
470277,,,,,,,,,,
470278,,,,,,,,,,
470279,,,,,,,,,,
470282,,,Agree,,,,,,,
470283,,Agree,,,,,,,,
480304,,,Agree,Agree,,,,Agree,Agree,
470284,,,,,,,,,,
470285,Agree,Agree,,Agree,,,,,,
470286,,,,,,,,,,
470289,,,,,,,,,,
470290,,,,,,,,,,
470291,,,,,,,,,,
470292,,,Agree,Agree,,,,,,Agree
470293,,,,,,,,,,
470294,,,,,,,,,,
470301,,,,,,,,,,
470305,,,,,,,,,,
470309,,,,,,,,,,
470310,,,,,,,,,,
470311,,,,,,,,,,
470312,,,,,,,,,,
470313,,,,,,,,,,
470314,,,,,,,,,,
480336,,,,,,,,,,Agree
480339,,,,,,,,,,
470317,,,,,,,,,,
470319,,,,,,,,,,
470320,,,,,,,,,,
470321,,,,,,,,,,
470322,,,,,,,,,,
470323,,,,,,,,,,
470326,,,,,,,,,,
470329,,,,,,,,,,
470330,,,,,,,,,,
470331,,,,,,,,,,
470332,,,,,,,,,,
470333,,,,,,,,,,
470334,,,,Agree,Agree,,,Agree,,
470338,,,,,,,,,,
470340,,,,,,,,,,
470341,,,,,,,,,,
470343,,,,,,,,,,
470344,,,,,,,,,,
470345,,,,,,,,,,
470348,,,,,,,,,,
470349,,,,,,,,,,
470350,,,,,,,,,,
470351,,,,,,,,,,
470352,,,,,,,,,,
470353,,,,,,,,,,
470354,,,,,,,,,,
470355,,,,,,,,,,
470356,,,,,,,,,,
470358,,,,,,,,,,
480385,,,,,,,,,,
470359,,,,,,,,,,
470361,,,,,,,,,,
470362,,,,,,,,,,
470363,,,,,,,,,,
470364,,,,,,,,,,
470365,,,,,,,,,,
470366,,,,,,,,,,
470367,,,,,,,,,,
470370,,,,,,,,,,
470371,,,,,,,,,,
470372,,,,,,,,Agree,,
470373,,,,,,,,,,
470374,,,,,,,,,,
470375,,,,,,,,,,
470376,,,,,,,,,,
470377,,,,,,,,,,
470379,,,,,,,,,,
470382,,,,,,,,,,
470383,,,,,,,,,,
470384,,,,,,,,,,
470385,,,,,,,,,,
470387,,,,,,,,,,
470389,,,Agree,,,,,,,
470391,,,,,,,,,,
470392,,,,,,,,,,
470393,,,,,,,,,,
470394,,,,,,,,,,
470395,,,Agree,,Agree,,,,,
470396,,,,,Agree,,,,,
470397,,,,,,,,,,
470399,,,,,,,,,,
470403,,,,,,,,,,
480432,,,,,,,,,,
470405,,,,,,,,,,
470407,,,,,,,,,,
470408,,,,,,,,,,
470409,,,,,,,,,,
470411,,,,,,,,,,
470412,,,,,,,,,,
470414,,,,,,,,,,
470415,,,,,,,,,Agree,
470416,,,,,,,,,,
470417,,,,,,,,,,
470419,,,,,,,,,,
470420,,,,,,,,,,
470421,,,,,,,,,,
470422,,,,,,,,,,
470423,,,,,,,,,,
470424,,,,,,,,,,
470425,,,,,,,,,,
480454,,,,,,,,,,
470426,Agree,,Agree,,,,,,,
470427,,,,,,,,,,
470428,,,Agree,,,,,,,
470429,,,,,,,,,,
470430,,,,,,,,,,
470431,,,,,,,,,,
470433,,,,,,,,,,
470434,,,,,,,,,,
470436,,,,,,,,,,
470437,,,,,,,,,,
470439,,,,,,,,,,
470440,,,,,,,,,Agree,
470442,,,,,,,,,,
470444,,,,,,,,,,
470445,,,,,,,,,,
470446,,,,,,,,,,
470448,,,,,,,,,,
480478,,,,,,,,,,
470449,,,,,,,,,,
470450,,Agree,,Agree,,,,Agree,,
470451,,,,,,,,,,
470452,,,,,,,,,,
470455,,,,,,,,,,
470457,Agree,,,,,,,,,
470458,,,,,,,,,,
470459,,,,,,,,,,
470460,,,,,,,,,,
480491,,,,,,,,,,
470461,Agree,,,,,,,,,
470466,,,,,,,,,,
470468,,,,,,,,,,
470469,,,,,,,,,,
470470,,,,,,,,,,
470471,,,,,,,,,,
470472,,,,,,,,,,
470474,,,,,,,,,,
470476,,,,,,,,,,
470477,,,,,,,,,,
470478,,,,,,,,,,
470480,,,,,,,,,,
470481,,,,,,,,,,
470482,Agree,,,,,,,,,
470483,,,,,,,,,,
470484,,,,,,,,,,
470485,,,,,,,,,,
470487,,,,,,,,,,
470488,,,,,,,,,,
480520,,,,,,,,,,Agree
470489,,,,,,,,,,
470490,,,,,,,,,,
470491,,,,,,,,,,
470492,,,,,,,,,,
470495,,,,,,,,,,
470496,,,,,,,,,,
470497,,,,,,,,,,
470498,,,,,,,,,,
470499,,,,,,,,,,
480532,,,,,,,,,,
470501,,,,,,,,,,
470502,,,,,,,,,,
470503,,,,,,,,,,
470504,,,,,,,,,,
470505,,,,,,,,,,
470506,,,,,,,,,,
480540,,,,,,,,,,
470507,,,,,,,,,,
470508,,,,,,,,,,
470513,,,,,,,,,,
470514,,,Agree,Agree,,,,Agree,,
470515,,,,,,,,,,
470517,,,,,,,,,,
470518,,,,,,,,,,
470519,,,,,,,,,,
470520,,,,,,,,,,
470521,,,,,,,,,,
470523,,,,,,,,,,
470524,,,,,,,,,,
470525,,,,,,,,,,
470526,,,,,,,,,,
470527,,,,,,,,,,
470528,,,,,,,,,,
470529,,,,,,,,,,
470530,,,,,,,,,,
470531,,,,,,,,,,
470532,,,,,,,,,,
470535,,,,,,,,,,
470536,,,,,Agree,,,,,
470540,,,,,,,,,,
470541,,,,,,,,,,
470542,,,,,,,,,,
470543,,,,,,,,,,
470545,,,,,,,,,,
470547,,,,,,,,,,
470548,,,,,,,,,,
470549,,,,,,,,,,
470550,,,,,,,,,,Agree
470552,,,,,,,,,,
470554,,,,,,,,,,
470556,,,,,,,,,,
470557,,,,,,,,,,
470558,,,,,,,,,,
470559,,,,,,,,,,
470560,,,,,,,,,,
470561,,,,,,,,,,
470562,,,,,,,,,,
470564,,,Agree,Agree,,,,,Agree,
470565,,,,,,,,,,
470567,Agree,,,,,,,,,
470568,,,,,Agree,,,,,
470570,,,,,Agree,,,,,
470571,,,,,,,,,,
470572,,,,,,,,,,Agree
470573,,,,,,,,,,
470574,,,,,,,,,,
470575,Agree,,Agree,Agree,,,,Agree,Agree,
470576,,,,,,,,,,
470577,,,,,,,,,,
480614,,,,,,,,,,
470580,,,,,,,,,,
470581,,,,,,,,,,
470582,,,,,,,,,,
470583,,,,,,,,,,
480620,,,,,Agree,,,,,
470584,,,,,,,,,,
470585,,,,,,,,,,
470586,,,,,,,,,,
470587,,,,,,,,,,
470589,,,,,,,,,,
470591,,,,,,,,,,
470593,,,,,,,,,,
470595,,,,,,,,,,
470596,,,,,,,,,,
470597,,,,,,,,,,
470599,,,,,,,,,,
470600,,,,,,,,,Agree,
470601,,,,,,,,,,
470602,,,,,,,,,,
470605,,,,,,,,,,
470607,,,,,,,,,,
470608,Agree,,,,,,,,,
470609,,,,,,,,,,
470612,,,,,,,,,,
470613,,,,,,,,,,
470614,Agree,,Agree,,,,,,,
470615,,,,,,,,,,
470617,,,,,,,,,,
470618,,,,,,,,,,
470619,,,,,,,,,,
470621,,,,,,,,,,
470623,,,,,,,,,,
470625,,,,,,,,,,
470626,,,,,,,,,,
470628,Agree,,,,,,,,,
470629,,,,,,,,,,
470630,,,,,,,,,,
470631,,,,,,,,,,
470632,,,,,,,,,,
470633,,,,,Agree,,,,,
470634,,,,,,,,,,
470636,,,,,,,,,,
470637,,,,,,,,,,
470640,,,,,,,,,,
470641,,,,,,,,,,
470643,,,,,,,,,,
470645,,,,,,,,,,
470646,,,,,,,,,,
470647,,,,,,,,,,
470648,,,,,,,,,,
470649,,,,,,,,,,
470650,,,,,,,,,,
470651,,,Agree,,,,,,,
470652,,,,,,,,,,
470653,,,,,,,,,,
470654,,,,,,,,,,
470655,,Agree,,,Agree,,,,,
480693,,,,,,,,,,
470657,,,,,,,,,,
470659,,,,,,,,,,
470660,,,,,,,,,,
480699,,,,,,,,,,
470662,,,,,,,,,,
470663,,,,,,,,,,
470664,,,,,,,,,,
470665,,,,,,,,,,
470666,,,,,,,,,,
470667,,,,,,,,,,
470668,,,,,,,,,,
480708,,,,,,,,,,
470670,,,,,,,,,,
470671,,,,,,,,,,
470673,,,,,,,,,,
470674,,,,,,,,,,
470675,,,,,,,,,,
470676,,,,,,,,,,
470678,,,,,,,,,,
470679,,,,,,,,,Agree,
470681,,,,,,,,,,
470683,,,,,,,,,,
470684,,,,,,,,,,
470685,,,,,,,,,,
470687,,,,,,,,,,
470689,,,,,,,,,,
470691,,,,,,,,,,
470692,,,,,,,,,,
470694,Agree,,,,,,,,,
470695,,,,,,,,,,
470696,,,,,,,,,,
470698,,,,,,,,,,
470699,,,,,,,,,,
470700,,,,,,,,,,
470701,,,,,,,,,,
470703,,,,,,,,,,
470705,,,,,,,,,,
470706,,,,,,,,,,
470707,,,,,,,,,,
470708,,,,,,,,,,
470711,,,,,,,,,,
470712,,,,,,,,,,
470713,,,,,,,,,,
480755,,,,,,,,,,
470715,,,,,,,,,,
470718,,,,,,,,,,
470719,,,,,,,,,,
470720,,,,,,,,,,
470721,,,,,,,,,,
470722,,,,,,,,,,
470723,,,,,,,,,,
470724,,,,,,,,,,
470725,,,,,,,,,,
470726,,,,,Agree,,,,,
470727,,,,,,,,,,
480771,,,,,,,,,,
470729,,,,,,,,,,
470730,,,,,,,,,,
470732,,,,,,,,,,Agree
470736,,,,,,,,,,
470738,,,,,,,,,,
470739,,,,,,,,,,
470741,,,,,,,,,,
470742,,,,,,,,,,
470743,,,,,,,,,,
470744,,,,,,,,,,
470745,,,,,,,,,,
470746,Agree,,,,,,,,,
470748,,,,,,,,,,
470749,,,,,,,,,,
470750,,,,,,,,,,
470753,,,,,,,,,,
470755,,,,,,,,,,
470756,,,,,,,,,,
470757,,,,,,,,,,
470758,,,,,,,,,,
480804,,,,,,,,,,
470759,,,,,,,,,,
470760,,,,,,,,,,
470761,,,,,,,,,,
470763,,,,,,,,,,
470764,Agree,Agree,Agree,,,,Agree,Agree,,
470765,,,,,,,,,,
470768,,,,,,,,,,
470771,,,,,,,,,,
470773,,,,,,,,,,
470775,,,,,,,,,,
470776,,,,,,,,,,
470777,,,,,,,,,,
470778,,,,,,,,,,
470780,,,,,,,,,,
470781,,,,,,,,,,
470782,,,,,,,,,,
470784,,,,,,,,,,
470786,,,,,,,,,,
470787,,,,,,,,,,
470788,,,,,,,,,,
470790,,,,,,,,,,
470791,,,,,,,,,,
470792,,,,,,,,,,
470794,,,,,,,,,,
480841,,,,,,,,,,
470795,,,,,,,,,,
470796,,,,,,,,,,
470797,,,,Agree,,,,,,
470798,,,,,,,,,,
470799,,,,,,,,,,
470800,,,,,,,,,,
470801,,,,,,,,,,
470802,,,,,,,,,,
470803,,,,,,,,,,
470804,,,,,,,,,,
470808,,,,,,,,,,
470811,,,,,,,,,,
470813,,,,,,,,,,
470814,,,,,,,,,,
480863,,,,,,,,,,
470816,,,,,,,,,,
470817,,,,,,,,,,
470818,,,,,,,,,,
470819,,,,,,,,,,
470820,,,,,,,,,,
470821,,,,,,,,,,
470822,,,,,,,,,,
470823,,,,,,,,,,
470825,,,,,,,,,,
470826,,,,,,,,,,
470827,,,,,,,,,,
470828,,,,,,,,,,
470830,,,,,,,,,,
470832,,,,,,,,,,
470837,,,,,,,,,,Agree
470838,,,,,,,,,,
470839,,,,,,,,,,
470840,,,,,,,,,,
470841,,,,,,,,,,
470842,,,,,,,,,,
470843,,,,,,,,,,
470844,,,,,,,,,,
470845,,,,,,,,,,
470848,,,,,,,,,,
470849,,,,,,,,,,
470852,,,,,,,,,,
470854,,,,,,,,,,
470855,,,,,,,,,,
480904,,,Agree,,,,,,,
470856,,,,,,,,,,
470857,,,,,,,,,,
470858,,,,,,,,,,
470859,Agree,,,,,,,,,
470862,,,,,,,,,,
470863,,,,,,,,,,
470864,,,,,,,,,,
470865,,,,,,,,,,
470866,,,,,,,,,,
470868,,,,,,,,,,
470870,,,,,,,,,,
470871,,,,,,,,,,
470872,,,,,,,,,,
470873,,,,,,,,,,
470875,,,,,,,,,,
470876,,,,,,,,,,
470877,,,,,,,,,,
470878,,,,,,,,,,
470880,,,,,,,,,,
470881,,,,,,,,,,
470882,,,,,,,,,,
470883,,,,,,,,,,
470885,,,,,,,,,,
470887,,,,,,,,,,
470888,,,,,,,,,,
470889,,,,,,,,,,
470890,,,,,,,,,,
470893,,,,,,,,,,
470894,,,,,,,,,,
470895,,,,,,,,,,
470896,,,,,,,,,,
470898,,,,,,,,,,
470899,,,,,,,,,,
470900,,,,,,,,,,
470901,,,,,,,,,,
470902,,,,,,,,,,
470904,,,,,,,,,,
470905,,,,,,,,,,Agree
470906,,,,,,,,,,
470907,,,,,,,,,,
470908,,,,,,,,,,
470911,,,,,,,,,,
470912,,,,,,,,,,
470914,,,,,,,,,,
470915,,,,,,,,,,
470920,,,,,,,,,,
470923,,,,,,,,,,
470924,,,,,,,,,,
470925,,,,,,,,,,
470926,,,,,,,,,,
470928,,,,,,,,,,
470930,,,,,,,,,,
470932,,,,,,,,,,
470933,,,,,,,,,,
470934,,,,,,,,,,
470935,,,,,,,,,,
470937,,,,,,,,,,
470938,,,,,,,,,,
470939,,,,,,,,,,
470940,,,,,,,,,,
470941,Agree,,,,,,,,,
470942,,,,,,,,,,
470943,,,,,,,,,,
470944,,,,,,,,,,
470946,,,,,,,,,,
470948,,,,,,,Agree,,,
470949,,,,,,,,,,
470950,,,,,,,,,,
470953,,,,,,,,,,
470954,,Agree,,,,,,,,
470956,,,,,,,,,,
470957,,,,,,,,,,
470958,,,,,,,,,,
470959,,,,,,,,,,
470961,,,,,,,,,,
470962,,,,,,,,,,
481016,,,,,,,,,,
470963,,,,,,,,,,
470964,,,,,,,,,Agree,
470965,,,,,,,,,,
470968,,,,,,,,,,
470971,,,,,Agree,,,,,
470972,,,,,,,,,,
470973,,,,,,,,,,
481028,,,,,,,,,,
470974,,,,,,,,,,
481030,,,,,,,,,,
470975,,,,,,,,,,
470976,,,,,,,,,,
470977,,,,,,,,,,
470978,,,,,,,,,,
470979,,,,,Agree,,,,,
470980,,,,,,,,,,
470981,,,,,,,,,,
470984,,,,,,,,,,
470987,,,,,,,,,,
470988,Agree,,Agree,,,,,,,
470991,,,,,,,,,,
470992,,,,,,,,,,
470993,,,,,,,,Agree,,
470995,,,,,,,,,,
470996,,,,,,,,,,
470997,,,,,,,,,,
470998,,,,,,,,,,
470999,,,,,,,,,,
471000,,,,,,,,,,
471003,,,,,,,,,,
471004,,,,,,,,,,
471006,,,,,,,,,,
471007,,,,,,,,,,
471008,,,,,,,,,,
471009,,,,,,,,,,
471011,,,,,,,,,,
471012,,,,,,,,,,
471013,,,,,,,,,,
471014,,,,,,,,,,
471016,,,,,,,,,,
471017,,,,,,,,,,Agree
471018,,,,,,,,,,
471019,,,,,,,,,,
471020,,,,,,,,,,
471021,,,,,,,,,,
471022,,,,,,,,,,
471023,,,,,,,,,,
471024,,,Agree,,,,Agree,,,
471025,,Agree,,,,,,,,
471026,,,,,,,,,,
471027,,,,,,,,,,
471028,,,,,,,,,,
471031,,,,,,,,,,
471033,,,,,,,,,,
471034,,,,,,,,,,
471035,,,,,,,,,,
471036,,,,,,,,,,
471038,,,,,,,,,,
481096,,,Agree,,,,,Agree,,Agree
471039,Agree,,,,Agree,,,,,
471040,,,,,,,,,,
471041,,,,,,,,,,
471042,,,,,,,,,,
471043,,,,,,,,,,
471044,,,,,,,,,,
471045,,,,,,,,,,
471046,,,,,,,,,,
471047,,,,,,,,,,
471049,,,,,,,,,,
471050,,,,,,,,,,
471051,,,,,,,,,,
471054,,,,,,,,,,
471056,,,,,,,,,,
471057,,,,,,,,,,
471058,,,,,,,,,,
471061,,,,,,,,,,
471062,,,,,,,,,,
481123,,,,,,,,,,
471064,,,,,,,,,,
471065,Agree,,,,,,,Agree,,
471067,,,,,,,,,,
471069,,,,,,,,,,
471071,,,,,,,,,,
471072,,,,,,,,,,
471076,,,,,,,,,,
471077,,,,,,,,,,
471078,,,,,,,,,,
471080,,,,,,,,,,
471081,,,,,,,,,,
471082,,,,,,,,,,
471084,,,,,,,,,,
471085,,,,,,,,,,
471087,,,,,,,,,,
471088,,,,,,,,,,
471090,,,,,,,,,,
471092,,,,,,,,,,
471093,,,,,,,,,,
471094,,,,,,,,,,
471095,,,,,,,,,,
481159,,,,,,,,,,
471096,,,,,,,,,,
471098,,,,,,,,,,Agree
471101,,,,,,,,,,
481170,Agree,,,,,,,,,
471105,,,,,,,,,,
471106,,,,,,,,,,
471107,,,,,,,,,,
471108,,,,,,,,,,
471109,,,,,,,,,,
471111,,,,,,,,,,
471112,,,,,,,,,,
471114,,,,,,,,,,
471115,,,,,,,,,,
471116,,,,,,,,,,
471117,,,,,,,,,,
481185,,,,,,,,,,
471118,,,,,,,,,,
471121,,,,,,,,,,
471122,,,,,,,,,,
471125,,,,,,,,,,
471126,,,,Agree,,,,,,
471128,,,,,,,,,,
471130,,,,,,,,,,
471131,,,,,,,,,,
471133,,,,,,,,,,
471134,,,,,,,,,,
471136,,,,,,,,,,
471137,,,,,,,,,,
471138,,,,,,,,,,
471142,,,,,,,,,,
471143,,,,,,,,,,
471144,,,,,,,,,,
471147,,,,,,,,,,
471148,,,,,,,,,,
471149,,,,,,,,,,
471150,,,,,,,,,,
471151,,,,,,,,,,
471152,,,,,,,,,,
471153,,,,,,,,,,
471154,,,,,,,,,,
471155,,,,,,,,,,
471156,,,,,,,,,,
481227,,,,,,,,,,
481228,,,,,,,,,,
471158,,,,,,,,,,
471160,,,,,,,,,,
471161,,,,,,,,,,
471162,,,,,,,,,,
471163,,,,,,,,,,
471164,,,,,,,,,,
471165,,,,,,,,,,
481237,,,,,,,,,,
471166,,,,,,,,,,
471168,,,,,,,,,,
471169,,,,,,,,,,
471170,,,,,,,,,,
471171,,,,,,,,,,
471172,,,,,,,,,,
471174,,,,,,,,,,
471175,,,,,,,,,,
471176,,,,,,,,,,
471180,,,,,,,,,,
471181,,,,,,,,,,
471182,Agree,,,,,,,,,
471183,,,,,,,,,,
471184,,,,,,,,,,
471185,,,,,,,,,,
471186,,,,,,,,,,
481260,,,,,,,,,,
471187,,,,,,,,,,
471188,,,,,Agree,,,,,
471189,,,,,,,,,,
471190,,,,,,,,,,
471191,,,,,,,,,,
471192,,,,,,,,,,
471193,,,,,,,,,,
471194,,,,,,,,,,
471195,,,,,,,,,,
471196,,,,,,,,,,
471197,,,,,,,,,,
471198,,,Agree,,,,,,,
471200,,,,,,,,,,
471201,,,,,,,,,,
471202,,,,,,,,,,
471203,Agree,,,,,,,,,
471204,,,,,,,,,,
481280,,,,,,,,,,
471207,,,,,,,,,,
481284,,,,,,,,,,
471209,,,,,,,,,,
481287,,,,,,,,,,
471213,,,,,,,,,,
471214,,,,,,,,,,
471216,,,,,,,,,,
471217,,,,,Agree,,,,,
471218,,,,,,,,,,
471219,,,,,,,,,,
471220,,,,,,,,,,
471221,,,,,,,,,,
471223,,,,,,,,,,
471224,,,,,,,,,,
471225,,,,,,,,,,
471226,,,,,,,,,,
471229,,,,,,,,,,
471230,,,,,,,,,,
471231,,,,,,,,,,
471232,,,,,,,,,,
471234,,,,,,,,,,
471235,,,,,,,,,,
471236,,,,,,,,,,
471237,,,,,,,,,,
471238,,,,,,,,,,
481317,,,Agree,,,,,,,
471239,,,,,,,,,,
471240,,,,,,,,,,
471241,,,,,,,,,,
471242,,,,,,,,,,
471243,,,,,,,,,,
471244,,,,,,,,,,
471245,,,,,,,,,,
471247,,,,,,,,,,
471248,,,,,,,,,,
471249,,,Agree,,,,,,,
471250,,,,,,,,,,
471252,,,,,,,,,,
471253,,,,,,,,,,
471254,,,,,,,,,,
471255,,,,,,,,,,
471256,,,,,,,,,,
471257,,,,,,,,,,
471258,,,,,,,,,,
471259,,,,,,,,,,Agree
471261,,,,,,,,,,
471263,,,,,,,,,,
471264,,,,,,,,,,
471265,,,,,,,,,Agree,
471266,,,,,,,,,,
481346,,,,,,,,,,Agree
471267,,,,,,,,,,
471268,,,,,,,,,,
471269,,,,,,,,,,
471270,,,,,,,,,,
471271,,,,,,,,,,
471272,,,,,,,,,,
471273,,,,,,,,,,
471274,,,,,,,,,,
471276,,,,,Agree,,,,,
471277,,,,,,,,,,
481358,,,,,,,,,,
481359,,,,,,,,,,
471278,,,,,,,,,,
471280,,,,,,,,,,
471281,,,,,,,,,,
471282,,,,,,,,,,
471283,,,,,,,,,,
471284,,,,,,,,,,
471285,,,,,,,,,,
471286,,,,,,,,,,
471288,,,,,,,,,,
471289,Agree,,,,Agree,,,,,
471290,,,,,,,,,,
481374,,,,,,,,,,
471292,,Agree,,,,,,,,
471293,,,,,,,,,,
471294,,,,,,,,,,
471295,,,,,,,,,,
471296,,,,,,,,,,
471297,,,,,,,,,,
471298,,,,,,,,,,
471299,,,,,,,,,,
481384,,,,,,,,,,
471300,,,,,,,,,,
471301,,,,,,,,,,
471302,,,,,,,,,,
471303,,,,,,,,,,
471304,,,,,,,,,,
471305,,,,,,,,,,
481392,,,,,,,,,,
471307,,,,,,,,,,
481394,,,,,,,,,,
471308,,,,,,,,,,
471310,,,,,,,,,,
471311,,,,,,,,,,Agree
471314,,,,,,,,,,
471316,,,,,,,,,,
471317,,,,,,,,,,
471318,,,,,,,,,,
471320,,,,,,,,,,
471322,,,,,,,,,,
471323,,,,,,,,,,
471324,,,,,,,,,,
471326,,,,,,,,,,
471327,,,,,,,,,,
471328,,,,,,,,,,
471330,,,,,,,,,,
471335,,,,,,,,,,
471337,,,,,,,,,,
471339,,,,,,,,,,
471340,,,,,,,,,,
471341,,,,,,,,,,
471342,,,,,,,,,,
471343,,,,,,,,,,
471344,,,,,,,,,,Agree
471345,,,,,,,,,,
471347,,,,,,,,,,
471349,,,,,,,,,,
481437,,,,,,,Agree,,,
471350,,,,,,,,,,
471351,,,,,,,,,,
471353,,,,,,,,,,
471354,,,,,,,,,,
471355,,,,,,,,,,
471356,,,,,,,,,,
471357,,,,,,,,,,
471358,,,,,,,,,,
471359,,,,,,,,,,
481448,,,,,,,,,,
471360,,,,Agree,,,,,,
