 RespId,Q9_1,Q9_2,Q9_3,Q9_4
471928,Very good,Fairly good,Fairly good,Fairly good
471929,Fairly bad,Fairly good,Fairly good,Very good
471930,Very good,Very bad,Very bad,Very bad
471931,Very good,Very good,Fairly bad,Fairly bad
471932,Fairly good,Fairly good,Very bad,Very bad
471933,Fairly good,Fairly good,Very good,Fairly good
471934,Very good,Fairly good,Very bad,Very bad
471935,Fairly good,Fairly good,Fairly bad,Fairly bad
471936,Very bad,Very bad,Very bad,Very bad
471937,Fairly good,Very bad,Fairly good,Very bad
471938,Very good,Fairly good,Very bad,Very bad
471939,Very good,Fairly good,Very bad,Fairly bad
471941,Very good,Fairly good,Fairly bad,Fairly good
471944,Fairly good,Fairly bad,Fairly bad,Very bad
471945,Very good,Fairly good,Fairly bad,Very bad
471947,Fairly bad,Fairly bad,Fairly good,Fairly good
471948,Fairly good,Fairly bad,Fairly bad,Fairly bad
471949,Very good,Very good,Fairly good,Fairly good
471950,Very good,Fairly bad,Fairly good,Fairly bad
471953,Very good,Fairly bad,Very bad,Very bad
471954,Fairly good,Fairly good,Fairly good,Fairly bad
471955,Fairly good,Fairly good,Very bad,Very bad
471957,Fairly good,Fairly good,Very bad,Very bad
471958,Fairly good,Fairly good,Fairly good,Fairly good
471959,Very good,Very good,Very bad,Very bad
471960,,,,
471961,Very good,Fairly good,Fairly bad,Very bad
471962,Very good,Very good,Very bad,Very bad
471963,Fairly good,Very bad,Very bad,Fairly bad
471964,Fairly good,Very good,Fairly good,Very good
471965,Fairly bad,Fairly bad,Fairly bad,Fairly bad
471966,Very good,Fairly good,Very bad,Fairly good
471967,Fairly good,Very bad,Very bad,Very bad
471968,Fairly bad,Fairly bad,Fairly bad,Fairly bad
471969,Fairly good,Very bad,Very bad,Very bad
471970,Very good,Very bad,Very bad,Very bad
482113,Fairly good,Very good,Fairly bad,Fairly bad
471972,Fairly good,Fairly good,Very bad,Very bad
471973,Very good,Fairly good,Fairly bad,Fairly good
471975,Very good,Very good,Very bad,Very bad
471976,Very good,Very bad,Very bad,Very bad
471977,Fairly good,Fairly bad,Very bad,Very bad
471978,Fairly good,Fairly good,Fairly bad,Fairly bad
471982,Fairly good,Fairly bad,Very bad,Very bad
471983,Very good,Fairly good,Very bad,Very bad
471986,Fairly good,Fairly good,Fairly bad,Fairly bad
471987,Fairly good,Fairly good,Fairly good,Fairly good
471989,Fairly good,Very bad,Very bad,Very bad
471990,Very good,Fairly bad,Very good,Fairly good
471994,Very good,Very bad,Fairly bad,Very bad
471996,Very good,Fairly good,Fairly good,Fairly bad
471997,Very good,Very good,Very bad,Fairly bad
471999,Very good,Very bad,Very good,Fairly bad
472000,Fairly good,Very bad,Very bad,Very bad
472002,Very good,Very bad,Very bad,Very bad
472003,Fairly good,Fairly bad,Very bad,Very bad
472004,Fairly good,Fairly bad,Fairly good,Fairly bad
472008,Very good,Fairly bad,Fairly bad,Very bad
472009,Very good,Very good,Very bad,Very bad
472010,Fairly good,Very good,Very bad,Very bad
482153,Fairly good,Fairly bad,Very bad,Very bad
472011,Very bad,Fairly good,Fairly bad,Very good
472012,Very good,Fairly bad,Very bad,Fairly bad
472013,Fairly good,Fairly bad,Fairly bad,Fairly bad
472014,Fairly good,Fairly bad,Fairly bad,Fairly bad
472015,Very good,Fairly good,Very bad,Very bad
472016,Fairly good,Fairly bad,Fairly good,Fairly bad
472017,Fairly good,Fairly bad,Fairly bad,Very bad
482161,Fairly bad,Fairly bad,Fairly bad,Fairly bad
482162,Fairly good,Fairly good,Very bad,Very bad
472018,Very good,Fairly bad,Very bad,Very bad
472019,Very good,Fairly bad,Very bad,Very bad
472020,Fairly good,Fairly good,Fairly bad,Very bad
472021,Very good,Very bad,Very bad,Very bad
472022,Fairly bad,Fairly bad,Fairly bad,Very good
482169,Fairly good,Fairly good,Very bad,Very bad
472024,Fairly good,Fairly good,Fairly good,Fairly bad
472029,Fairly good,Very good,Very bad,Very bad
472030,Very good,Fairly bad,Fairly bad,Very bad
472031,Very bad,Very bad,Very bad,Very bad
472032,Fairly good,Fairly good,Fairly bad,Fairly bad
472033,Very good,Fairly bad,Fairly bad,Very bad
472034,Fairly good,Fairly bad,Very bad,Fairly bad
472036,Fairly good,Fairly good,Fairly good,Fairly good
472037,Very good,Fairly bad,Very bad,Very bad
472039,Fairly good,Fairly good,Very bad,Very bad
472041,Fairly good,Fairly good,Fairly bad,Fairly good
472042,Very good,Fairly good,Very bad,Very bad
472043,Very good,Fairly good,Very bad,Very bad
472044,Fairly good,Very good,Fairly bad,Very bad
472045,Very good,Very bad,Very bad,Very bad
472046,Fairly good,Fairly bad,Very bad,Fairly bad
472047,Very good,Very bad,Very bad,Very bad
472048,Very good,Fairly good,Very bad,Very bad
482196,Very good,Fairly good,Very bad,Fairly bad
472050,Very good,,,
482198,Fairly good,Fairly good,Very bad,Very bad
472051,Very good,Fairly bad,Very bad,Very bad
472053,Fairly bad,Fairly bad,Fairly bad,Fairly bad
472054,Very good,Very good,Very bad,Very bad
472055,Very good,Fairly bad,Fairly bad,Fairly bad
472056,Very good,Fairly good,Very bad,Very bad
472057,Very good,Fairly bad,Very good,Very good
472058,Very good,Very bad,Very bad,Very bad
472059,Very good,Fairly good,Very good,Very bad
472060,Very good,Fairly good,Very good,Fairly bad
482210,Fairly good,Fairly good,Fairly good,Fairly bad
472062,Very good,Very good,Very bad,Very bad
472063,Very good,Very bad,Very bad,Fairly bad
472064,Very good,Very bad,Very bad,Very bad
472065,Fairly good,Very good,Fairly good,Very bad
472066,Fairly good,Fairly good,Very bad,Fairly bad
472067,Very good,Fairly good,Very bad,Very bad
472068,Fairly bad,Very good,Fairly good,Fairly good
472069,Fairly good,Fairly bad,Very good,Fairly bad
472070,Very bad,Fairly good,Fairly good,Fairly bad
472071,Very good,Fairly good,Very good,Fairly good
472072,Fairly good,Fairly bad,Fairly good,Fairly good
472074,Very good,Fairly good,Very bad,Very bad
472079,Very good,Fairly good,Fairly bad,Very bad
472080,Very good,Very good,Very bad,Very bad
472082,Fairly good,Very good,Very bad,Very bad
472084,Very good,Fairly bad,Fairly good,Very bad
472085,Very good,Very bad,Very bad,Very bad
472086,Very good,Very good,Very bad,Very bad
472087,Fairly good,Fairly good,Fairly bad,Very bad
472088,Very good,Fairly bad,Very bad,Very bad
472089,Fairly good,Very good,Very good,Very bad
472093,Very good,Fairly good,Fairly good,Very bad
472094,Very good,Fairly good,Fairly bad,Fairly bad
472095,Fairly good,Fairly good,Fairly good,Fairly good
472096,Fairly good,Very good,,Very bad
472097,Very good,Fairly bad,Very bad,Very bad
472098,Very good,Fairly good,Very bad,Very bad
472099,Very good,Fairly good,Very bad,Very bad
472100,Fairly good,Fairly bad,Fairly bad,Fairly bad
472102,Fairly good,Very good,Fairly bad,Very bad
472104,Very good,Fairly bad,Fairly bad,Very bad
472105,Fairly bad,Fairly good,Very bad,Fairly bad
472106,Fairly good,Fairly good,Very good,Fairly good
472108,Very good,Very good,,Very bad
472110,Very good,Fairly bad,Very bad,Very bad
472111,Very good,Very bad,Fairly good,Very bad
472113,Very good,Fairly good,Fairly bad,Fairly bad
482264,Very good,Very bad,Fairly bad,Very bad
472115,Very good,Very bad,Fairly good,Very bad
472116,Fairly good,Very bad,Very bad,Very bad
472117,Very good,Fairly good,Very bad,Fairly bad
472121,Fairly good,Fairly good,Very bad,Very bad
472124,Fairly good,Fairly bad,Fairly bad,Very bad
472127,Very good,Fairly good,Very bad,Fairly bad
472128,Fairly good,Very good,Very bad,Fairly good
472129,Fairly good,Fairly good,Fairly good,Very bad
472130,Fairly good,Fairly bad,Fairly good,Fairly bad
472131,Very good,Fairly good,Very good,Fairly bad
482283,Very good,Fairly bad,Fairly bad,Fairly good
472132,Very good,Very good,Very bad,Very bad
472134,Very good,Very good,Very bad,Very bad
472135,Fairly good,Fairly bad,Fairly bad,Fairly good
472136,Fairly good,Very good,Fairly bad,Very bad
472137,Very good,Fairly good,Very bad,Very bad
472138,Very good,Fairly good,Fairly bad,Very bad
472139,Very good,Fairly good,Very bad,Very bad
472140,Very bad,Very bad,Very bad,Very bad
472144,Fairly good,Fairly good,Very bad,Very bad
472146,Very good,Fairly bad,Fairly bad,Very bad
472147,Very good,Fairly bad,Very bad,Very bad
472148,Fairly good,Fairly good,Very bad,Very bad
472151,Fairly good,Fairly good,Fairly bad,Fairly bad
472152,Fairly good,Very bad,Very bad,Very bad
482305,Fairly bad,Fairly bad,Fairly bad,Fairly bad
472154,Fairly good,Fairly bad,Fairly bad,Very bad
472157,Very good,Very bad,Very bad,Fairly bad
472159,Fairly good,Fairly bad,Fairly good,Very bad
472160,Very good,Fairly good,Fairly bad,Very bad
472162,Fairly good,Fairly good,Fairly bad,Very bad
472163,Very good,Fairly bad,Very bad,Very bad
472164,Fairly good,Very good,Very bad,Very bad
472165,Fairly good,Fairly good,Fairly good,Fairly good
472166,Fairly good,Fairly good,Fairly good,Very bad
482321,Fairly good,Very good,Very good,Fairly good
472167,Very good,Very good,Very bad,Very bad
472168,Fairly good,Fairly bad,Fairly good,Fairly bad
472169,Fairly good,Very good,Very bad,Very bad
482325,Very good,Fairly good,Fairly bad,Very bad
472170,Fairly good,Fairly bad,Very good,Fairly good
472171,Fairly good,Fairly bad,Very bad,Very bad
472173,Fairly bad,Fairly good,Fairly bad,Fairly bad
472174,Very good,Fairly good,Very bad,Very bad
472175,Fairly good,Fairly good,Fairly good,Fairly bad
472176,Fairly good,Fairly good,Very bad,Very bad
472179,Very good,Fairly good,Very bad,Very bad
472180,Very good,Very bad,Very bad,Very bad
472183,Very good,Fairly good,Fairly good,Fairly bad
472184,Fairly good,Fairly good,Fairly good,Fairly bad
472185,Very good,Fairly good,Very bad,Very bad
472187,Very good,Fairly good,Fairly bad,Very bad
472188,Very good,Very bad,Fairly good,Very bad
472189,Very good,Very bad,Fairly bad,Very bad
472192,Very good,Very bad,Very good,Very bad
472193,Very good,Very good,Very bad,Very bad
472195,Very good,Very bad,Very bad,Very bad
472196,Very good,Fairly bad,Very bad,Very bad
472197,Fairly good,Very bad,Fairly bad,Fairly good
472198,Fairly good,Fairly bad,Fairly bad,Fairly bad
472199,Very good,Fairly bad,Very bad,Very bad
472200,Very good,Fairly bad,Fairly bad,Very bad
472201,Very good,Fairly good,Fairly bad,Fairly bad
472202,Fairly bad,Fairly bad,Fairly bad,Fairly bad
472203,Fairly good,Fairly bad,Fairly bad,Fairly bad
472204,Fairly good,Very good,Fairly bad,Very bad
472205,Fairly good,Fairly bad,Fairly bad,Very bad
472207,Very good,Very good,Very bad,Very bad
472209,Fairly good,Fairly good,Very bad,Very bad
472210,Fairly good,Very good,Very bad,Very bad
472212,Very bad,Fairly good,Fairly bad,Fairly bad
472213,Fairly good,Fairly good,Fairly bad,Fairly bad
472214,Very good,Fairly bad,Very bad,Very bad
472215,Fairly good,Very bad,Fairly good,Fairly good
472216,Very good,Fairly good,Very bad,Very bad
472220,Fairly good,Fairly good,Very good,Fairly bad
472221,Very good,Very bad,Fairly good,Fairly bad
472223,Fairly good,Fairly good,Fairly bad,Fairly bad
472224,Fairly good,Fairly good,Very bad,Very bad
472225,Fairly good,Fairly bad,Fairly bad,Fairly bad
472226,Fairly good,Fairly good,Fairly bad,Fairly bad
472228,Very good,Fairly bad,Fairly good,Very bad
472230,Very good,Fairly good,Very bad,Very bad
472232,Very good,Fairly bad,Very bad,Very bad
472235,Very good,Fairly good,Very bad,Very bad
472236,Fairly bad,Very bad,Fairly bad,Fairly bad
472239,Very good,Fairly good,Fairly bad,Fairly bad
472240,Fairly good,Fairly bad,Fairly bad,Very bad
472242,Fairly good,Fairly good,Fairly good,Fairly bad
472243,Very good,Fairly bad,Fairly bad,Fairly bad
472244,Fairly good,Fairly bad,Very bad,Fairly bad
472245,Very good,Fairly good,Very bad,Very bad
472247,Fairly good,Very good,Very bad,Very bad
472248,Fairly good,Very good,Fairly good,Fairly bad
472249,Fairly good,Fairly good,Fairly bad,Very bad
472250,Very good,Fairly bad,Very bad,Very bad
472251,Fairly good,Fairly bad,Fairly bad,Very bad
472252,Fairly good,Very good,Very bad,Very bad
472253,,,,
472254,Very bad,Very good,Very bad,Very good
472255,Very bad,Fairly good,Fairly bad,Fairly bad
472256,Fairly good,Fairly bad,Very good,Very bad
472258,Very good,Fairly bad,Very bad,Very bad
472260,Fairly bad,Very good,Very good,Very good
472261,Very good,Fairly bad,Very bad,Very bad
472262,Fairly good,Fairly good,Fairly bad,Very bad
472263,Fairly good,Fairly bad,Very bad,Very bad
472265,Very good,Fairly good,Fairly bad,Fairly bad
472266,Fairly good,Fairly good,Fairly good,Fairly good
472267,Fairly good,Fairly bad,Fairly bad,Fairly bad
472268,Fairly good,Very bad,Very bad,Very bad
482431,Fairly good,Fairly bad,Very bad,Very bad
482432,Very good,Very good,Very bad,Very bad
472270,Very good,Very bad,Very bad,Very bad
472271,Fairly good,Fairly good,Fairly good,Fairly good
472274,Very good,Very bad,Fairly bad,Very bad
472275,Fairly good,Fairly good,Fairly bad,Very bad
472276,Fairly good,Fairly good,Fairly bad,Very bad
472277,Fairly good,Fairly bad,Fairly good,Fairly bad
472280,Very good,Fairly good,Fairly good,Very bad
472281,Very good,Fairly good,Fairly good,Very bad
472283,Fairly good,Very bad,Fairly bad,Very bad
472284,Very good,Very good,Very bad,Very bad
472287,Very good,Very bad,Very bad,Very bad
472288,Fairly good,Fairly bad,Very bad,Very bad
472289,Fairly good,Fairly good,Fairly bad,Fairly bad
472290,Fairly bad,Very good,Very bad,Very good
472292,Very good,Fairly bad,Very bad,Very bad
472293,Very good,Fairly good,Very bad,Very bad
472294,Very good,Fairly bad,Fairly bad,Very bad
472295,Fairly bad,Very bad,Very bad,Fairly bad
472297,Fairly good,Very bad,Fairly bad,Very bad
472298,Very good,Fairly good,Fairly bad,Fairly bad
472299,Fairly bad,Fairly bad,Fairly bad,Fairly bad
472300,Very good,Fairly good,Fairly bad,Fairly bad
472302,Very good,Very bad,Very good,Fairly bad
482466,Very good,Fairly bad,Very bad,Fairly bad
472303,Very good,Fairly good,Very bad,Very bad
472304,Very good,Fairly good,Fairly bad,Fairly bad
472305,,,,
472306,Very good,Fairly bad,Very bad,Very bad
472307,Fairly good,Fairly bad,Fairly good,Fairly bad
472309,Very good,Fairly bad,Fairly bad,Very bad
472310,Very good,Fairly bad,Very good,Very bad
472311,Very good,Very bad,Very bad,Very bad
472313,Fairly good,Fairly good,Fairly bad,Very bad
472314,Very good,Fairly good,Very bad,Very bad
472316,Fairly good,Fairly good,Fairly good,Fairly good
472317,Very good,Very bad,Very bad,Fairly bad
472319,Fairly bad,Very bad,Very bad,Fairly good
472321,Fairly bad,Fairly bad,Fairly bad,Fairly bad
472322,Very good,Fairly good,Fairly bad,Very bad
472323,Very good,Fairly good,Fairly bad,Fairly bad
472325,Very good,Very good,Fairly bad,Fairly bad
472326,Very good,Fairly bad,Fairly bad,Very bad
472327,Fairly good,Fairly good,Very bad,Very bad
472328,Fairly bad,Fairly good,Very bad,Very good
472329,Fairly good,Fairly good,Very bad,Very bad
472331,Very good,Very bad,Very bad,Very bad
472333,,,,
472334,Fairly good,Fairly good,Fairly bad,Very bad
472335,Very good,Fairly bad,Very bad,Very bad
472336,Fairly good,Fairly bad,Fairly good,Fairly bad
472340,Very good,Very bad,Fairly bad,Very bad
472341,Fairly good,Fairly good,Fairly good,Very good
472343,Very good,Fairly bad,Very bad,Very bad
472348,Very good,Very bad,Very bad,Very bad
472349,Very good,Very good,Very bad,Very bad
472351,Very good,Fairly bad,Fairly bad,Fairly bad
472352,Fairly good,Fairly good,Fairly good,Very bad
472353,,,,
472354,Fairly good,Fairly good,Fairly bad,Very bad
472355,Very good,Very bad,Very bad,Very bad
472357,Very good,Very bad,Very good,Very bad
472358,Fairly good,Very bad,Fairly bad,Fairly bad
472359,Very good,Fairly bad,Very bad,Very bad
482524,Very bad,Very bad,Very bad,Very bad
472362,Very good,Very bad,Very bad,Very bad
472363,Very good,Very bad,Very bad,Very bad
472364,Very good,Very bad,Very bad,Very bad
472366,Very good,Very bad,Very bad,Very bad
472367,Very good,Fairly bad,Very bad,Very bad
472368,,,,
472369,Very good,Very bad,Fairly bad,Very bad
472370,Very good,Very bad,Very bad,Very bad
472371,Fairly good,Fairly bad,Fairly bad,Fairly good
472372,Very good,Fairly bad,Very bad,Very bad
472374,Very good,Very bad,Very bad,Very bad
472375,Fairly good,Very bad,Fairly bad,Very bad
472377,,,,
472380,Very good,Fairly bad,Very bad,Very bad
472381,,,,
472382,,,,
472384,Fairly good,Very bad,Fairly bad,Very bad
472385,Fairly bad,Fairly good,Fairly bad,Very bad
472386,Fairly good,Fairly good,Fairly bad,Very bad
472387,Fairly good,Fairly bad,Fairly bad,Fairly bad
472388,Fairly good,Very bad,Very bad,Very bad
472391,Very good,Fairly good,Fairly bad,Very bad
472393,Very good,Fairly good,Very bad,Very bad
472394,Very bad,Very bad,Fairly good,Very bad
482560,Very good,Very bad,Very bad,Very bad
472396,Very good,Fairly bad,Very bad,Very bad
472397,Very good,Very bad,Very bad,Very bad
472398,Very good,Fairly bad,Fairly bad,Very bad
472399,Very good,Very good,Very bad,Very bad
472400,Fairly good,Fairly good,Very bad,Very bad
472401,Very good,Fairly bad,Fairly bad,Very bad
472403,Very good,Fairly good,Very bad,Very bad
472404,Very good,Very bad,Fairly bad,Fairly bad
472405,Very good,Very good,Very bad,Very bad
472406,Fairly good,Very bad,Very bad,Very bad
482573,Very good,Fairly bad,Fairly good,Fairly good
472409,Very bad,Fairly good,Very bad,Very bad
472410,Fairly good,Fairly good,Fairly good,Fairly bad
482578,Fairly good,Fairly good,Fairly bad,Very bad
472411,Fairly good,Fairly good,Fairly good,Fairly good
472412,Very good,Fairly good,Fairly bad,Fairly bad
472413,Fairly good,Fairly bad,Fairly bad,Very bad
472414,Very good,Fairly good,Fairly good,Fairly good
472415,Fairly good,Fairly bad,Very good,Fairly good
472416,Very good,Fairly good,Very bad,Very bad
472417,Fairly good,Fairly good,Very bad,Fairly bad
472419,Fairly good,Fairly good,Very bad,Very bad
472420,Very good,Very bad,Very bad,Very bad
472421,Fairly good,Fairly bad,Fairly bad,Very bad
472423,Fairly good,Very bad,Fairly bad,Very bad
472424,Very good,Fairly bad,Very bad,Very bad
472425,Fairly good,Very bad,Very good,Very bad
472427,Fairly good,Very bad,Fairly bad,Fairly bad
472430,,,,
472431,Fairly good,Fairly good,Very bad,Very bad
472432,Fairly bad,Fairly bad,Fairly bad,Fairly bad
472433,Very good,Very bad,Very bad,Very bad
472434,Very good,Fairly good,Fairly bad,Very bad
472436,Fairly good,Fairly good,Fairly bad,Very bad
472438,Fairly good,Fairly good,Fairly good,Fairly bad
472440,Very good,Fairly bad,Fairly bad,Very bad
472441,Very good,Very bad,Fairly bad,Very bad
472442,Very bad,Very bad,Very bad,Very bad
472443,Very good,Fairly bad,Very bad,Very bad
472444,Very good,Very bad,,Very bad
472445,Very good,Fairly good,Very bad,Very bad
472446,Fairly good,Fairly good,Very bad,Very bad
482615,Very good,Very bad,Very bad,Very bad
472447,Very good,Very bad,Very good,Fairly bad
472450,Very good,Fairly bad,Very bad,Fairly good
472451,Fairly good,Very bad,Fairly bad,Fairly bad
472452,Fairly good,Fairly bad,Very bad,Very bad
472454,,,,
482624,Fairly good,Fairly bad,Fairly good,Fairly bad
472455,Fairly good,Fairly good,Very bad,Very bad
472457,Very good,Fairly good,Very bad,Very bad
472458,Fairly good,Fairly good,Fairly bad,Very bad
482629,Very good,Fairly bad,Very bad,Fairly bad
472459,Fairly good,Fairly good,Very bad,Very bad
472460,Very good,Fairly good,Fairly good,Very bad
482633,Very good,Very good,Fairly bad,Very bad
472464,Very good,Fairly good,Very bad,Very bad
472465,Very good,Very bad,Very bad,Very bad
472466,Fairly good,Fairly bad,Very bad,Very bad
472468,Fairly good,Fairly bad,Very bad,Very bad
472471,Very good,Fairly bad,Very bad,Very bad
472472,Very good,Fairly good,Very bad,Very bad
472473,Very good,Fairly bad,Very bad,Very bad
472474,Very good,Fairly good,Very bad,Fairly bad
472475,Very good,Fairly bad,Fairly good,Very bad
472476,Very good,Very bad,Very bad,Very bad
472477,Very good,Fairly bad,Very bad,Very bad
472478,Very good,Fairly good,Very bad,Very bad
472479,Fairly good,Fairly bad,Fairly bad,Very bad
472480,Fairly good,Very good,Very bad,Very bad
472482,Very good,Very good,Very bad,Fairly good
472484,Fairly good,Fairly good,Fairly bad,Very good
472485,Very good,Fairly good,Very bad,Very bad
472488,Very good,Very good,Very good,Very good
472491,Very good,Fairly good,Very good,Very good
472492,Very good,Fairly good,Fairly bad,Very bad
472493,Very good,Fairly good,Fairly bad,Very bad
472494,Very good,Very good,Very bad,Very bad
472497,Very bad,Very bad,Very bad,Very bad
472499,Very good,Very good,Very bad,Very bad
472500,Very good,Very good,Fairly bad,Fairly bad
472501,Very good,Fairly good,Very bad,Fairly bad
472502,Very good,Fairly bad,Very bad,Very bad
472503,Very bad,Very bad,Very bad,Very bad
472504,Very good,Very bad,Fairly bad,Very bad
472505,Very good,Fairly bad,Very good,Very bad
472507,Very good,Very bad,Very bad,Very bad
482680,Very good,Very good,Very good,Very bad
472508,Fairly good,Fairly good,Fairly bad,Very bad
472509,Fairly good,Very bad,Very bad,Very bad
472511,Fairly good,Fairly bad,Fairly bad,Very bad
472512,Fairly good,Fairly bad,Fairly good,Fairly bad
482686,Very good,Fairly good,Very bad,Very bad
472517,Fairly good,Fairly bad,Fairly good,Fairly bad
472520,Very good,Very bad,Very bad,Very bad
472521,Fairly bad,Fairly good,Very bad,Very bad
472522,Very good,Very good,Very bad,Very bad
472523,Very good,Very good,Very bad,Very bad
472525,Fairly good,Very good,Fairly bad,Very bad
482700,Very good,Fairly bad,Fairly bad,Very bad
472526,Very good,Fairly bad,Very bad,Very bad
472527,Fairly good,Very bad,Fairly bad,Very bad
472528,Fairly good,Fairly bad,Fairly good,Very bad
472529,Fairly good,Fairly bad,Fairly bad,Very bad
472531,Very good,Very bad,Very bad,Very bad
472532,Very good,Fairly bad,Fairly bad,Fairly bad
472533,Fairly good,Fairly good,Very bad,Very bad
472534,Fairly good,Very good,Fairly bad,Fairly bad
472536,Fairly good,Fairly bad,Very bad,Very bad
472537,Very good,Fairly good,Fairly bad,Very bad
472538,Very good,Fairly good,Fairly bad,Fairly bad
472539,Very good,Fairly good,Very bad,Fairly good
472540,Very good,Fairly bad,Very bad,Very bad
472541,Fairly bad,Fairly bad,Fairly good,Very bad
472542,Very good,Fairly good,Fairly bad,Very bad
472543,Very good,Very bad,Very bad,Very bad
472544,Very good,Very bad,Very good,Very good
472545,Very good,Very good,Fairly bad,Fairly bad
472546,Very good,Fairly bad,Very bad,Very bad
472547,Very good,Fairly good,Fairly bad,Fairly bad
472548,Very good,Very good,Very bad,Very bad
482726,Fairly good,Very good,Fairly good,Fairly bad
472549,Very good,Fairly bad,Very good,Very bad
472550,Very good,Fairly bad,Very bad,Very bad
472551,Very good,Very bad,Fairly bad,Very bad
472552,Very good,Fairly good,Very bad,Very bad
472554,Fairly good,Fairly good,Very bad,Fairly bad
472555,Fairly good,Very bad,Fairly good,Very bad
472556,Fairly good,Fairly good,Very good,Fairly bad
472559,Fairly good,Fairly bad,Fairly bad,Fairly bad
472560,Very good,Fairly bad,Fairly bad,Very bad
472561,Fairly good,Very bad,Fairly bad,Very bad
472563,Fairly good,Fairly bad,Very good,Fairly bad
472564,Fairly good,Fairly bad,Very bad,Fairly bad
472566,,,,
472567,Very good,Very bad,Very bad,Very bad
472568,Very good,Fairly bad,Very bad,Very bad
472570,Fairly good,Fairly bad,Very bad,Very bad
472571,Fairly good,Fairly bad,Very bad,Fairly bad
472573,Fairly good,Fairly good,Fairly good,Fairly good
472576,Fairly good,Fairly good,Fairly good,Fairly bad
472577,Very good,Fairly bad,Very bad,Very bad
472578,Fairly good,Fairly good,Fairly bad,Fairly bad
472579,Very good,Fairly bad,Very bad,Very bad
472580,Fairly good,Fairly bad,Fairly bad,Fairly bad
472581,Very good,Very good,Very bad,Very bad
472582,Fairly good,Fairly good,Very bad,Very bad
472583,Fairly good,Very bad,Fairly bad,Very bad
472584,Very good,Very good,Very bad,Very bad
472585,Very good,Fairly bad,Fairly bad,Very bad
482769,Fairly bad,Very good,Very bad,Fairly good
472587,Fairly good,Fairly good,Very bad,Very bad
472589,,Fairly bad,Fairly bad,Very bad
472590,Fairly good,Fairly bad,Fairly bad,Fairly good
472591,Fairly good,Fairly good,Fairly bad,Fairly bad
472592,Very good,Fairly bad,Fairly bad,Very bad
472593,Very good,Fairly bad,Fairly bad,Very bad
472594,Very good,Very bad,Very bad,Very bad
472595,Very good,Very good,Fairly good,Very good
472596,Very good,Very good,Very good,Fairly good
472597,Fairly good,Very bad,Fairly bad,Fairly good
472598,Fairly good,Fairly good,Very bad,Very bad
472599,Fairly bad,Fairly bad,Very bad,Very bad
482783,Fairly bad,Fairly bad,Fairly bad,Fairly bad
472600,Very good,Fairly good,Very bad,Very bad
482785,Fairly bad,Fairly good,Fairly bad,Fairly bad
472604,Very good,Fairly good,Very bad,Very bad
472605,Fairly good,Fairly good,Very bad,Fairly good
472606,Fairly good,Fairly good,Fairly bad,Very bad
472608,Fairly good,Fairly bad,Very good,Fairly good
472609,Very good,Fairly good,Fairly bad,Fairly bad
472610,Very good,Fairly bad,Very bad,Very bad
472611,Very good,Fairly bad,Fairly bad,Very bad
472612,Very good,Fairly good,Very bad,Very bad
472613,Fairly bad,Fairly good,Fairly good,Fairly bad
472614,Very bad,Fairly bad,Fairly good,Very bad
472617,Very good,Fairly good,Very bad,Fairly bad
472618,Fairly good,Fairly good,Very bad,Very bad
472619,Very good,Fairly good,Very good,Fairly good
472620,Very good,Very bad,Very bad,Very bad
472621,Very good,Very bad,Fairly bad,Very bad
472622,Very good,Very good,Very bad,Very bad
472623,Very good,Fairly bad,Fairly bad,Very bad
472624,Very good,Fairly good,Very bad,Very good
472627,Very bad,Fairly bad,Very good,Very bad
472629,Very good,Very good,Fairly good,Very bad
472631,Fairly bad,Very bad,Fairly bad,Very bad
472632,Very good,Fairly bad,Very bad,Very bad
472634,Very good,Very good,Very bad,Fairly good
472636,Very good,Fairly good,Fairly bad,Fairly good
482823,Fairly good,Fairly good,Fairly good,Fairly good
472637,Fairly good,Fairly good,Very bad,Fairly bad
472638,Very good,Very good,Fairly good,Very good
472640,Very good,Fairly good,Fairly bad,Very bad
472642,Fairly bad,Fairly good,Very good,Fairly bad
472643,Very good,Fairly bad,Fairly bad,Very bad
472644,Very good,Fairly good,Fairly good,Fairly bad
472645,Very good,Fairly bad,Fairly bad,Very bad
472646,Very good,Fairly bad,Fairly bad,Very bad
472648,Fairly bad,Fairly good,Fairly bad,Fairly bad
482836,Very good,Fairly bad,Very bad,Fairly bad
472650,Very good,Fairly good,Fairly bad,Fairly bad
472651,Very good,Very bad,Very bad,Very bad
472652,Fairly good,Fairly good,Very good,Very bad
472653,Very good,Fairly bad,Very bad,Very bad
472654,Very good,Fairly good,Fairly bad,Fairly bad
472655,,,,
472656,Very good,Fairly bad,Very bad,Very bad
472658,Very good,Fairly good,Very bad,Very bad
482847,Fairly good,Fairly good,Fairly good,Fairly good
472660,Very good,Very bad,Fairly bad,Very bad
472661,Very good,Very bad,Very bad,Very bad
472663,Very good,Very good,Very bad,Fairly bad
472665,Very bad,Fairly good,Very good,Fairly bad
472666,Very good,Very good,Fairly bad,Very bad
472667,Very good,Very good,Very bad,Fairly bad
472669,Very good,Fairly bad,Very bad,Fairly good
472670,Very good,Very bad,Very bad,Very bad
472671,Very good,Fairly good,Fairly bad,Fairly bad
472672,Fairly bad,Fairly good,Fairly bad,Fairly good
472673,Very good,Fairly bad,Very bad,Very bad
