 RespId,Q16_1,Q16_2,Q16_3,Q16_4,Q16_5,Q16_6,Q16_7,Q16_8,Q16_9,Q16_10
471852,No,No,No,No,No,No,No,No,No,No
471855,No,No,No,No,No,No,No,Yes,No,No
471856,No,No,No,No,No,No,No,No,No,No
481984,No,No,No,No,No,No,No,No,No,No
471858,No,No,No,No,No,No,No,No,No,No
471859,No,No,No,No,No,No,No,No,No,No
471862,No,No,No,No,No,No,No,No,No,No
471864,No,No,No,No,No,No,No,No,No,No
471867,No,No,No,No,No,No,Yes,No,No,No
471868,No,No,No,No,No,No,No,No,No,No
471869,No,No,No,No,No,No,No,No,No,No
471870,No,No,No,No,No,No,No,No,No,No
471871,No,No,No,No,No,No,No,No,No,No
471872,No,No,No,No,No,No,,No,No,Yes
471875,No,No,No,No,No,No,No,No,No,No
471877,No,No,No,No,No,No,No,No,No,No
471878,No,No,No,No,No,No,No,No,No,No
471879,No,No,No,No,No,No,No,No,No,No
471881,No,No,No,No,No,No,No,Yes,No,Yes
471882,No,No,No,No,No,No,No,Yes,Yes,No
471883,No,No,No,No,No,No,No,No,No,No
471884,No,No,No,No,No,No,No,No,No,No
471885,No,No,No,No,No,No,No,No,No,No
471886,No,No,No,No,No,No,No,Yes,No,No
471887,No,No,No,Yes,No,No,No,No,No,No
471888,No,No,No,No,No,No,No,No,No,No
471889,No,No,No,No,No,No,No,No,No,No
471893,No,No,No,No,No,No,No,No,No,No
471895,No,No,No,No,No,No,No,No,No,No
471896,No,No,No,No,No,No,No,No,No,No
471897,No,No,No,No,No,No,No,No,No,No
471898,No,No,No,No,No,Yes,No,Yes,Yes,No
471900,No,No,No,No,No,No,No,No,No,No
482034,No,No,No,No,No,No,No,Yes,No,No
471901,No,No,No,No,No,No,No,No,No,No
471902,No,No,No,No,No,No,No,No,No,
482038,No,No,Yes,Yes,No,No,No,Yes,No,No
471904,No,No,No,No,No,No,No,No,No,No
471906,No,No,No,No,No,No,No,Yes,No,No
471910,No,No,No,No,No,No,No,No,No,No
471912,No,No,No,No,No,No,No,No,No,No
471914,No,No,No,No,No,No,No,No,No,No
471915,,,,,,,,,,
471916,No,No,No,No,No,No,No,No,No,No
482053,No,No,No,No,No,No,No,No,No,No
482054,No,No,No,No,No,No,No,No,No,No
471917,No,No,No,No,No,No,No,No,No,No
471918,No,No,No,No,No,No,No,No,No,No
471919,No,No,No,No,No,No,No,No,No,No
471920,No,No,No,No,No,No,No,Yes,No,No
471922,No,No,No,No,No,No,Yes,No,No,No
471923,No,No,No,No,No,No,No,No,No,No
471926,No,No,No,No,No,No,Yes,Yes,No,No
482067,No,No,No,No,No,No,No,No,No,No
471928,No,No,No,No,No,No,No,No,No,No
471929,No,No,No,No,No,No,No,No,No,No
471930,No,No,No,No,No,No,No,No,No,No
471931,No,No,No,No,No,No,No,No,No,No
471932,No,No,No,No,No,No,No,No,No,No
471933,No,No,No,No,No,No,No,No,No,No
471934,No,No,No,No,No,No,No,No,No,No
471935,No,No,No,No,No,No,No,Yes,No,No
471936,No,No,No,No,No,No,No,No,No,No
471937,No,No,No,No,No,No,No,No,No,No
471938,No,No,No,No,No,No,No,No,No,No
471939,No,No,No,No,No,No,No,No,No,No
471941,No,No,No,No,No,No,No,No,No,No
471944,No,Yes,No,Yes,No,No,Yes,No,Yes,Yes
471945,No,No,No,No,No,No,No,No,No,No
471947,No,No,No,No,No,No,No,No,No,No
471948,No,No,No,No,No,No,No,No,No,No
471949,No,No,No,No,No,No,No,No,No,No
471950,No,No,No,No,No,No,No,No,No,No
471953,No,No,No,No,No,No,No,No,No,No
471954,No,No,No,No,No,No,No,No,No,No
471955,No,No,No,No,No,No,Yes,No,No,No
471957,No,No,No,Yes,No,No,No,No,No,No
471958,No,No,No,No,No,No,No,Yes,No,Yes
471959,No,No,No,No,No,No,No,No,No,No
471960,,,,,,,,,,
471961,No,No,No,No,No,No,No,No,No,No
471962,No,No,No,No,No,No,No,No,No,No
471963,No,No,No,No,No,Yes,No,No,No,No
471964,No,No,No,No,No,No,No,No,No,No
471965,No,No,No,No,No,No,No,No,No,No
471966,No,No,No,No,No,Yes,No,No,No,Yes
471967,No,No,No,No,No,No,No,No,No,No
471968,No,No,No,No,No,No,No,No,No,No
471969,No,No,No,No,No,Yes,No,Yes,No,No
471970,No,No,No,No,No,No,No,No,No,No
482113,No,No,No,No,No,No,No,No,No,No
471972,No,No,No,No,No,No,Yes,Yes,No,No
471973,No,No,No,No,No,No,No,No,No,No
471975,No,No,No,No,No,No,No,Yes,No,No
471976,No,No,No,No,No,No,No,Yes,No,No
471977,No,No,No,No,No,No,No,No,No,No
471978,No,No,No,No,No,No,No,No,No,No
471982,No,No,No,No,No,No,No,No,No,No
471983,No,No,Yes,No,No,No,Yes,No,No,No
471986,No,No,No,Yes,No,No,Yes,No,No,Yes
471987,No,No,No,No,No,No,No,No,No,No
471989,No,No,No,No,No,No,No,No,No,Yes
471990,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
471994,No,No,No,No,No,No,No,No,Yes,No
471996,No,No,No,No,No,No,No,No,No,No
471997,No,No,No,No,No,No,No,No,No,No
471999,No,No,No,Yes,No,No,No,No,No,No
472000,No,No,No,No,No,No,No,No,No,No
472002,No,No,No,No,No,No,No,No,No,No
472003,No,No,No,No,No,No,Yes,Yes,No,No
472004,No,No,No,No,No,No,No,No,No,No
472008,No,No,No,No,No,No,No,No,No,No
472009,No,No,No,No,No,No,No,No,No,No
472010,No,No,No,No,No,No,No,No,No,No
482153,No,No,,No,No,Yes,No,No,No,Yes
472011,No,No,No,No,No,No,No,No,No,No
472012,No,No,No,No,No,No,No,No,No,No
472013,No,No,No,No,No,No,No,No,No,No
472014,No,No,No,No,No,No,No,No,No,No
472015,No,No,No,No,No,No,No,No,No,No
472016,No,No,No,No,No,No,No,No,No,No
472017,,,,,,,,,,
482161,No,No,No,No,No,No,No,No,No,No
482162,No,No,No,No,No,No,No,No,No,No
472018,No,No,No,No,No,No,No,No,No,No
472019,No,No,No,No,No,No,No,No,No,No
472020,No,No,No,No,No,No,No,No,No,No
472021,No,No,No,No,No,No,No,No,No,No
472022,No,No,No,No,No,No,No,No,No,No
482169,No,No,No,No,No,No,No,No,No,No
472024,No,No,No,No,No,No,No,No,No,No
472029,No,No,No,No,No,No,No,No,No,No
472030,No,No,No,No,No,No,No,No,No,No
472031,No,No,No,No,No,No,No,No,No,No
472032,No,No,No,No,No,No,No,No,No,No
472033,No,No,No,No,No,No,No,No,No,No
472034,No,No,No,No,No,No,No,No,No,No
472036,No,No,No,No,No,No,No,No,No,No
472037,No,No,No,No,No,No,Yes,No,No,No
472039,No,No,No,No,No,No,No,No,No,No
472041,No,No,No,No,No,No,No,No,No,No
472042,No,No,No,No,No,No,Yes,Yes,No,No
472043,No,No,No,No,No,No,No,No,No,Yes
472044,No,No,No,No,No,No,No,No,No,No
472045,No,No,No,No,No,No,No,No,No,No
472046,Yes,No,No,Yes,No,No,Yes,No,Yes,Yes
472047,No,No,No,No,No,No,No,No,No,No
472048,No,No,No,No,No,No,No,Yes,No,No
482196,No,No,No,No,No,No,No,No,No,No
472050,No,No,No,No,No,No,No,Yes,No,No
482198,No,No,No,No,No,No,Yes,No,No,No
472051,No,No,No,No,No,No,No,No,No,No
472053,No,No,No,No,No,No,No,No,No,No
472054,No,No,No,Yes,No,No,No,No,No,No
472055,No,No,No,No,No,No,No,No,No,No
472056,No,No,No,No,No,No,No,No,No,No
472057,No,No,No,No,No,No,No,Yes,No,No
472058,No,No,No,No,No,No,No,No,No,No
472059,No,No,No,No,No,No,No,No,No,No
472060,No,No,No,No,No,No,No,Yes,No,No
482210,No,No,No,No,No,No,No,No,No,No
472062,No,No,No,No,No,No,No,No,No,No
472063,No,No,No,No,No,No,No,No,No,Yes
472064,No,No,No,No,No,No,No,No,No,No
472065,No,No,No,No,No,No,No,No,No,No
472066,No,No,No,No,No,No,No,No,No,No
472067,No,No,No,No,No,No,No,Yes,No,No
472068,No,No,No,No,No,No,No,No,No,No
472069,No,No,No,No,No,No,No,No,No,No
472070,No,No,No,No,No,No,No,No,No,No
472071,No,No,No,No,No,No,No,No,No,No
472072,No,No,No,No,No,No,No,No,No,No
472074,No,No,No,No,No,No,No,No,No,No
472079,No,No,No,No,No,No,Yes,No,No,No
472080,No,No,No,No,No,No,No,Yes,No,No
472082,No,No,No,No,No,No,No,No,No,No
472084,No,No,No,No,No,No,No,No,No,No
472085,No,No,No,No,No,No,No,No,No,No
472086,No,No,No,No,No,No,No,No,No,No
472087,No,No,No,No,No,No,No,No,No,No
472088,No,No,No,No,No,No,No,No,No,No
472089,No,Yes,Yes,No,No,No,Yes,No,Yes,No
472093,No,No,No,No,No,No,No,No,No,No
472094,No,No,No,No,No,No,No,No,No,No
472095,No,No,No,No,No,No,No,No,No,No
472096,,,,,,,,,,
472097,No,No,No,No,No,Yes,No,No,No,No
472098,No,No,No,No,No,No,No,No,No,No
472099,No,No,No,No,No,No,No,No,No,No
472100,No,No,No,No,No,No,No,No,No,No
472102,No,No,No,No,No,No,No,No,No,No
472104,No,No,No,No,No,No,No,No,No,No
472105,No,No,No,No,No,No,No,No,No,No
472106,No,No,No,No,No,No,No,No,No,No
472108,No,No,No,Yes,No,No,No,Yes,Yes,No
472110,No,No,No,No,No,No,No,Yes,No,No
472111,No,No,No,No,No,No,No,Yes,No,No
472113,No,No,Yes,No,No,No,No,No,No,No
482264,No,No,No,No,No,No,No,No,No,No
472115,No,No,No,No,No,No,No,No,No,Yes
472116,No,No,No,No,No,No,No,No,No,No
472117,No,No,No,No,No,No,Yes,Yes,No,No
472121,No,No,Yes,Yes,Yes,No,No,No,No,No
472124,No,No,No,No,No,No,No,No,No,No
472127,No,No,No,No,No,No,No,No,No,No
472128,No,No,No,No,No,No,No,No,No,No
472129,No,No,Yes,No,No,No,Yes,Yes,No,Yes
472130,No,No,No,No,No,No,No,Yes,No,No
472131,No,No,No,No,No,No,No,No,No,No
482283,No,No,No,No,No,No,No,No,No,No
472132,No,No,No,No,No,No,No,No,No,No
472134,No,No,No,No,No,No,No,No,No,No
472135,No,Yes,No,No,No,No,No,No,Yes,No
472136,No,No,No,No,No,No,No,No,No,No
472137,No,No,No,No,No,No,No,No,No,No
472138,No,No,No,No,No,No,No,No,No,No
472139,No,No,No,No,No,No,No,No,No,No
472140,No,No,No,No,No,No,No,No,No,No
472144,No,No,No,No,No,No,No,No,No,No
472146,No,No,No,No,No,No,No,No,No,No
472147,No,No,No,No,No,No,No,No,No,No
472148,No,No,No,No,No,No,No,No,No,No
472151,No,No,No,No,No,No,No,No,No,No
472152,No,No,No,No,No,No,No,No,No,No
482305,No,No,No,No,No,No,No,No,No,Yes
472154,No,No,No,No,No,No,No,No,No,No
472157,No,No,No,No,No,No,No,No,No,No
472159,No,No,No,No,No,No,Yes,No,No,No
472160,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No
472162,No,No,No,No,No,No,No,No,No,No
472163,No,No,No,No,No,No,No,No,No,No
472164,No,No,No,No,No,No,No,No,No,No
472165,No,No,No,No,No,No,No,No,No,No
472166,Yes,No,No,No,No,No,No,No,Yes,No
482321,No,No,No,No,No,No,No,No,No,No
472167,No,No,No,No,No,No,Yes,Yes,No,No
472168,No,No,No,No,No,No,No,No,No,No
472169,No,No,No,No,No,No,No,No,No,Yes
482325,No,No,No,No,No,No,No,No,No,No
472170,No,No,No,No,,No,No,No,No,No
472171,Yes,No,Yes,No,No,Yes,No,No,Yes,No
472173,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No
472174,No,No,No,No,No,No,No,No,No,No
472175,No,No,No,No,No,No,No,No,No,No
472176,No,No,No,No,No,No,No,No,No,No
472179,No,No,No,No,No,No,No,No,No,No
472180,No,No,No,No,No,No,No,No,No,No
472183,No,No,No,No,No,No,No,No,No,No
472184,No,No,No,No,No,No,No,No,No,No
472185,No,No,No,No,No,No,No,No,No,No
472187,No,No,Yes,No,No,No,Yes,No,No,No
472188,No,No,No,No,No,No,No,Yes,Yes,Yes
472189,No,No,No,No,No,No,No,No,No,No
472192,No,No,No,No,No,No,No,No,No,No
472193,No,No,No,No,No,No,No,Yes,No,No
472195,No,No,No,Yes,No,No,No,No,No,No
472196,No,No,No,No,No,No,No,Yes,No,No
472197,No,No,No,No,No,No,No,No,No,No
472198,No,Yes,Yes,No,No,No,Yes,Yes,No,No
472199,No,No,No,No,No,No,No,No,No,No
472200,No,No,No,No,No,No,No,No,No,No
472201,No,No,No,No,No,No,No,Yes,No,No
472202,No,No,Yes,No,No,No,No,No,No,No
472203,No,No,No,No,No,No,No,No,No,No
472204,No,No,Yes,Yes,No,No,Yes,No,No,No
472205,No,No,No,No,No,No,No,No,No,No
472207,No,No,No,No,No,No,No,No,No,No
472209,No,No,No,No,No,No,No,No,No,No
472210,No,No,No,No,No,No,No,No,No,No
472212,No,No,No,No,No,No,No,No,No,No
472213,No,No,No,No,No,No,No,Yes,No,No
472214,No,No,No,No,No,No,Yes,No,No,No
472215,No,No,No,No,No,No,No,No,No,No
472216,No,No,No,No,No,No,No,No,No,No
472220,No,No,No,No,No,No,No,No,No,No
472221,No,No,No,No,No,No,No,No,No,No
472223,No,No,No,No,No,No,No,Yes,No,No
472224,No,No,No,No,No,No,No,No,No,No
472225,No,No,No,No,No,No,No,No,No,No
472226,No,No,No,No,No,No,No,Yes,No,No
472228,Yes,No,No,,,No,Yes,,,
472230,No,No,No,No,No,No,No,No,No,No
472232,No,No,No,No,No,No,No,No,No,No
472235,No,No,No,No,No,No,No,No,No,No
472236,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes
472239,No,No,No,No,No,No,No,No,No,No
472240,No,No,Yes,No,No,Yes,No,Yes,Yes,No
472242,No,No,No,No,No,No,No,No,No,No
472243,No,No,No,No,No,No,No,No,No,No
472244,No,No,No,No,No,No,No,No,No,No
472245,No,No,No,No,No,No,Yes,Yes,No,No
472247,No,No,No,No,No,No,No,No,No,No
472248,No,No,No,,No,No,No,No,No,No
472249,No,No,No,No,No,No,No,No,No,No
472250,No,No,No,No,No,No,No,No,No,No
472251,No,No,No,No,No,No,No,No,No,No
472252,No,No,No,No,No,No,No,No,No,No
472253,,,,,,,,,,
472254,No,No,No,No,No,No,No,No,No,No
472255,No,No,No,No,No,No,No,No,No,No
472256,No,No,No,No,No,No,No,Yes,No,Yes
472258,No,No,No,Yes,No,No,No,Yes,No,No
472260,No,No,No,No,No,No,No,No,No,No
472261,No,No,No,No,No,No,No,No,No,No
472262,No,No,No,No,No,No,No,No,No,No
472263,No,No,No,No,No,No,Yes,No,No,No
472265,No,No,Yes,No,No,No,Yes,No,No,Yes
472266,No,No,No,No,No,No,No,No,No,No
472267,No,No,No,No,No,No,No,No,No,No
472268,No,No,No,No,No,No,No,No,No,No
482431,No,No,No,No,No,No,No,No,No,No
482432,No,No,No,No,No,No,No,No,No,No
472270,No,No,No,No,No,No,No,No,No,No
472271,No,No,No,No,No,No,No,No,No,No
472274,No,No,No,No,No,No,No,No,No,No
472275,No,No,No,No,No,No,No,No,No,No
472276,No,No,No,No,No,No,No,No,No,No
472277,No,No,No,No,No,No,No,No,No,No
472280,No,No,No,No,No,No,No,No,No,No
472281,No,No,No,No,No,No,No,No,No,Yes
472283,No,No,No,No,No,No,No,No,No,No
472284,No,No,No,No,No,No,No,No,No,No
472287,No,No,No,No,No,No,No,No,No,No
472288,No,No,No,No,No,No,No,No,No,No
472289,No,No,No,Yes,No,No,No,Yes,No,No
472290,,,,,,,,,,
472292,No,No,No,No,No,No,No,No,No,No
472293,No,No,No,No,No,No,No,No,No,No
472294,No,No,No,No,No,No,No,Yes,No,No
472295,No,No,No,No,No,No,No,No,No,No
472297,No,No,No,No,No,No,No,No,No,No
472298,No,No,No,No,No,No,No,No,No,No
472299,No,No,No,No,No,No,No,No,No,No
472300,No,No,No,No,No,No,No,No,Yes,Yes
472302,No,No,No,No,No,No,No,No,No,No
482466,No,No,No,No,No,No,No,No,No,Yes
472303,No,No,No,No,No,No,No,No,No,No
472304,No,No,No,No,No,No,No,No,No,No
472305,No,No,No,No,No,No,No,No,No,No
472306,No,No,No,No,No,No,No,No,No,No
472307,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Yes
472309,No,No,No,No,No,No,No,No,No,No
472310,No,No,No,No,No,No,No,No,No,No
472311,No,No,No,No,No,No,No,No,No,No
472313,No,No,No,No,No,No,No,No,No,No
472314,No,No,No,No,No,No,No,No,No,No
472316,No,No,No,No,No,No,No,No,No,No
472317,No,No,No,No,No,No,No,No,No,No
472319,No,No,No,No,No,No,No,No,No,No
472321,No,No,No,No,No,No,No,No,No,No
472322,No,No,No,No,No,No,No,No,No,No
472323,No,No,No,No,No,No,No,Yes,No,Yes
472325,No,No,No,No,No,No,No,Yes,No,No
472326,No,No,No,No,No,No,No,No,No,No
472327,No,No,No,No,No,No,No,No,No,No
472328,No,No,Yes,No,No,No,No,No,No,No
472329,No,No,No,No,No,No,No,No,No,No
472331,No,No,No,Yes,No,Yes,No,No,No,No
472333,,,,,,,,,,
472334,No,No,No,No,No,No,No,No,No,No
472335,No,No,No,No,No,No,No,No,No,No
472336,No,No,No,No,No,No,No,No,No,No
472340,No,No,No,No,No,No,No,No,No,No
472341,No,No,No,No,No,No,No,No,No,No
472343,No,No,No,No,No,No,No,Yes,No,No
472348,No,No,No,No,No,No,No,No,No,No
472349,No,No,No,No,No,No,Yes,No,No,No
472351,No,No,No,No,No,No,No,No,No,No
472352,No,No,No,No,No,No,No,No,No,No
472353,No,No,No,No,No,No,No,No,No,No
472354,No,No,No,Yes,No,No,Yes,Yes,No,Yes
472355,No,No,Yes,No,No,No,No,No,No,No
472357,No,No,No,No,No,No,No,No,No,No
472358,No,No,No,No,No,No,No,No,No,No
472359,No,No,No,No,No,No,No,Yes,No,No
482524,No,No,No,No,No,No,No,No,No,No
472362,No,No,No,No,No,No,No,No,No,No
472363,No,No,No,No,No,No,No,No,No,No
472364,No,No,No,No,No,No,No,No,No,No
472366,No,No,No,No,No,No,No,No,No,No
472367,No,No,No,No,No,No,No,No,No,No
472368,,,,,,,,,,
472369,No,No,No,No,No,No,No,Yes,No,No
472370,No,No,No,No,No,No,No,No,No,No
472371,No,No,No,No,No,Yes,No,No,No,No
472372,No,No,No,No,No,No,No,Yes,No,No
472374,No,No,No,No,No,No,No,Yes,No,No
472375,No,No,No,No,No,No,No,Yes,No,No
472377,,,,,,,,,,
472380,No,No,No,No,No,No,No,No,No,No
472381,No,No,No,No,No,No,No,No,No,No
472382,,,,,,,,,,
472384,No,No,No,No,No,No,No,No,No,No
472385,No,No,No,No,No,No,No,No,Yes,No
472386,No,No,No,No,No,No,No,No,No,No
472387,No,No,No,No,No,No,No,No,No,No
472388,No,No,No,No,No,No,Yes,Yes,No,No
472391,No,No,No,No,No,No,No,No,No,No
472393,No,No,No,No,No,No,No,No,No,No
472394,No,No,No,No,No,No,No,No,No,No
482560,No,No,No,No,No,No,Yes,No,No,No
472396,No,No,No,No,No,No,No,No,No,No
472397,No,No,No,No,No,No,No,No,No,No
472398,No,No,No,No,No,No,No,No,No,No
472399,No,No,No,No,No,No,No,No,No,No
472400,No,No,No,No,No,No,No,No,No,No
472401,No,No,No,No,No,No,No,No,No,No
472403,No,No,No,No,No,No,No,No,No,No
472404,No,No,No,No,No,No,No,No,No,No
472405,No,No,No,No,No,No,No,No,No,No
472406,Yes,No,No,No,No,No,No,No,No,Yes
482573,No,No,No,No,No,No,No,No,No,No
472409,No,No,No,No,No,No,No,No,No,No
472410,No,No,No,No,No,No,No,No,No,No
482578,No,No,No,No,No,No,No,Yes,No,No
472411,No,No,No,No,No,No,No,No,No,No
472412,No,No,No,No,No,No,No,No,No,No
472413,No,No,No,No,No,No,No,Yes,No,No
472414,No,No,No,No,No,No,No,No,No,No
472415,No,No,No,No,No,No,No,No,No,No
472416,No,No,No,No,No,No,No,No,No,No
472417,No,No,No,No,No,No,No,No,No,No
472419,No,No,No,No,No,No,No,No,No,No
472420,No,No,No,No,No,No,No,Yes,No,No
472421,No,No,No,No,No,No,No,No,No,No
472423,No,No,No,No,No,No,No,No,No,No
472424,No,No,No,No,No,No,No,No,No,No
472425,No,No,No,No,No,No,No,No,No,No
472427,No,No,No,No,No,No,No,No,No,No
472430,,,,,,,,,,
472431,No,No,No,No,No,No,No,No,No,No
472432,No,No,No,No,No,No,No,No,No,No
472433,No,No,No,No,No,No,No,No,No,No
472434,No,No,No,No,No,No,Yes,No,No,No
472436,No,No,No,No,No,No,No,No,No,No
472438,No,No,No,No,No,No,No,No,No,No
472440,No,No,No,No,No,No,No,No,No,No
472441,No,No,No,No,No,No,No,No,No,No
472442,No,No,No,No,No,No,No,No,No,No
472443,No,No,Yes,No,No,No,No,Yes,No,No
472444,No,No,No,No,No,No,No,Yes,No,No
472445,No,No,No,No,No,No,No,No,No,No
472446,No,Yes,No,No,No,No,No,No,No,No
482615,No,No,No,No,No,No,No,No,No,No
472447,No,No,No,No,No,Yes,No,No,No,No
472450,No,Yes,No,No,No,No,Yes,Yes,Yes,No
472451,No,No,No,No,No,No,No,No,No,No
472452,No,Yes,No,Yes,No,No,No,Yes,No,No
472454,,,,,,,,,,
482624,No,No,No,No,No,No,No,No,No,No
472455,No,No,No,No,No,No,No,No,No,No
472457,No,No,No,No,No,No,No,No,No,No
472458,No,No,No,No,No,No,No,No,No,No
482629,No,No,No,No,No,No,No,No,No,No
472459,No,No,No,No,No,No,No,No,No,No
472460,No,No,No,No,No,No,No,No,Yes,No
482633,No,No,No,No,No,No,No,No,No,No
472464,No,No,No,No,No,No,No,No,No,No
472465,No,No,No,No,No,No,No,No,No,No
472466,No,No,No,No,No,Yes,No,Yes,No,No
472468,No,No,No,No,No,No,No,No,No,Yes
472471,No,No,No,No,No,No,No,No,No,No
472472,No,No,No,No,No,No,No,Yes,No,No
472473,No,No,No,No,No,No,No,No,No,No
472474,No,No,No,No,No,No,No,No,No,No
472475,No,No,No,No,No,No,No,No,No,No
472476,No,No,No,No,No,No,No,Yes,No,No
472477,No,No,No,No,No,No,No,No,No,No
472478,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes
472479,No,No,No,No,No,No,No,Yes,No,No
472480,No,No,Yes,No,No,Yes,No,Yes,Yes,No
472482,No,No,No,No,No,No,No,Yes,No,No
472484,No,No,No,No,No,No,No,No,No,No
472485,No,No,No,No,No,No,No,No,No,No
472488,No,No,No,No,No,No,No,No,No,No
472491,No,No,No,No,No,No,No,No,No,No
472492,No,No,No,No,No,No,No,No,No,No
472493,No,No,No,No,No,No,No,No,No,No
472494,No,No,No,No,No,No,No,No,No,No
472497,No,No,No,No,No,No,No,No,No,No
472499,No,No,No,No,No,No,No,No,No,No
472500,No,No,No,No,No,No,No,Yes,No,No
472501,No,No,No,No,No,No,No,No,No,No
472502,No,No,No,No,No,No,No,No,No,No
472503,No,No,No,No,No,No,Yes,No,No,No
472504,No,No,No,No,No,No,No,No,No,No
472505,No,No,No,No,No,No,No,Yes,No,No
472507,No,Yes,No,Yes,No,No,Yes,Yes,No,No
482680,No,No,No,No,No,No,No,Yes,No,No
472508,No,No,No,No,No,No,No,No,No,No
472509,No,No,No,No,No,No,No,No,No,No
472511,No,No,No,No,No,No,No,No,No,No
472512,No,No,No,No,No,No,No,No,No,No
482686,No,No,No,No,No,No,No,No,No,No
472517,No,No,No,No,No,No,No,No,No,No
472520,No,Yes,No,Yes,No,No,No,No,No,No
472521,No,No,No,No,No,No,No,Yes,No,No
472522,No,No,No,Yes,No,No,No,Yes,No,No
472523,No,No,No,No,No,No,No,Yes,No,No
472525,No,No,No,Yes,No,No,Yes,Yes,No,No
482700,No,No,No,No,No,No,No,No,No,No
472526,No,No,No,No,No,No,No,Yes,No,No
472527,No,No,No,No,No,No,No,No,No,No
472528,No,No,No,No,No,No,No,No,No,No
472529,No,No,No,No,No,No,No,No,No,No
472531,No,No,No,No,No,No,No,No,No,No
472532,No,No,No,No,No,No,No,Yes,No,No
472533,No,No,No,No,No,No,No,No,No,No
472534,No,No,No,No,No,No,No,No,No,No
472536,No,No,No,No,No,No,No,No,No,No
472537,No,No,No,No,No,No,No,No,No,No
472538,No,No,No,No,No,No,No,Yes,No,No
472539,No,No,No,No,No,No,No,No,No,No
472540,No,No,No,No,No,No,No,Yes,No,No
472541,No,No,No,No,No,No,No,No,No,No
472542,No,No,No,No,No,No,No,No,No,No
472543,Yes,No,No,No,No,No,No,No,No,No
472544,No,No,No,No,No,No,No,No,No,No
472545,No,No,No,No,No,No,No,No,No,No
472546,No,Yes,No,Yes,No,No,Yes,No,Yes,No
472547,No,No,No,No,No,No,No,No,No,No
472548,No,No,No,No,No,No,No,No,No,No
482726,No,No,No,No,No,No,No,No,No,No
472549,No,No,No,No,No,No,No,Yes,No,No
472550,No,No,No,No,No,No,No,No,No,No
472551,No,No,No,No,No,No,No,No,No,No
472552,No,No,No,No,No,No,No,No,No,No
472554,No,No,No,No,No,No,No,No,No,No
472555,No,No,No,No,No,No,No,No,No,No
472556,No,No,No,No,No,No,Yes,Yes,No,No
472559,No,No,No,No,No,No,No,No,No,No
472560,No,No,No,No,No,No,No,No,No,No
472561,No,No,No,No,No,No,No,No,No,No
472563,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes
472564,No,No,No,No,No,No,No,No,No,No
472566,,,,,,,,,,
472567,No,No,No,No,No,No,No,No,No,No
472568,No,No,No,No,No,No,No,No,No,No
472570,No,Yes,No,Yes,No,No,No,Yes,No,No
472571,No,No,No,No,No,No,No,No,No,No
472573,No,No,No,No,No,Yes,No,Yes,No,No
472576,No,No,No,No,No,No,No,No,No,No
472577,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes
472578,No,No,No,No,No,No,No,No,No,No
472579,No,No,No,No,No,No,No,No,No,No
472580,No,Yes,Yes,No,No,No,Yes,No,No,No
472581,No,No,No,No,No,No,No,No,No,No
472582,No,No,No,No,No,No,No,No,No,No
472583,No,No,No,No,No,No,No,No,No,No
472584,Yes,No,No,No,No,No,No,No,No,No
472585,No,No,No,No,No,No,No,No,No,No
482769,No,No,No,No,No,No,No,No,No,No
472587,No,No,No,No,No,No,No,No,No,Yes
472589,No,No,No,No,No,No,No,No,No,No
472590,No,No,No,No,No,No,No,No,No,No
472591,No,No,No,No,No,No,No,No,No,No
472592,No,No,No,No,No,No,No,Yes,No,No
472593,No,No,No,No,No,No,No,No,No,No
472594,No,No,No,No,No,No,No,No,No,Yes
472595,No,No,No,No,No,No,No,No,No,No
472596,No,No,No,No,No,No,No,No,No,No
472597,No,No,No,No,No,No,No,No,No,No
472598,No,No,No,No,No,No,No,No,No,No
472599,No,No,No,No,No,No,No,No,No,No
482783,No,No,No,No,No,No,No,No,No,No
472600,No,No,Yes,No,No,No,No,No,No,No
482785,No,No,No,No,No,No,No,No,No,No
472604,No,No,No,No,No,No,No,No,No,No
472605,No,No,No,No,No,No,No,No,No,No
472606,No,No,No,No,No,No,No,No,No,No
472608,No,No,No,No,No,No,No,No,No,No
472609,No,No,No,No,No,No,No,No,No,No
472610,No,No,Yes,No,No,No,No,Yes,No,Yes
472611,No,Yes,No,No,No,No,Yes,No,No,No
472612,No,No,No,No,No,No,No,No,No,No
472613,No,No,No,No,No,No,No,No,No,No
472614,No,No,No,No,No,No,No,No,No,No
472617,No,No,No,No,No,No,No,No,No,No
472618,No,No,No,No,No,No,No,No,No,No
472619,No,No,No,No,No,No,No,No,No,No
472620,No,No,No,No,No,No,No,No,No,No
472621,No,No,No,No,No,No,No,No,No,No
472622,No,No,No,No,No,No,No,No,No,No
472623,No,No,No,No,No,No,No,No,No,No
472624,No,No,No,No,No,No,No,No,No,No
